Title,Artist,Nationality,Lifespan,Image_URL,Image_path,Birth,Death,Year,Impressionist,Highly_Detailed,Human_Subject,Landscape,Abstract,Ornamental_Pattern,Animal_Subject,Architecture_Subject,Many_Colors
Kriegs-Idylle,Karl Wiener,Austrian, 1901-1949,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Kriegs-Idylle%20(around%201935).jpg,Kriegs-Idylle (around 1935).jpg,1901,1949.0,1935.0,0.024956369772553444,0.17599478363990784,0.27065518498420715,0.21904826164245605,0.02940528467297554,0.011446034535765648,0.008615696802735329,0.22972792387008667,0.030150534585118294
"Leuchtturm im Grünen, Fehmarn",Ernst Ludwig Kirchner,German, 1880-1938,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Leuchtturm%20im%20Grünen,%20Fehmarn%20(1913).jpg","Leuchtturm im Grünen, Fehmarn (1913).jpg",1880,1938.0,1913.0,0.009917772375047207,0.13953585922718048,0.21684657037258148,0.11867738515138626,0.1833401769399643,0.05645516887307167,0.21207840740680695,0.06203392148017883,0.0011147825280204415
Montjoie (Monschau II),Hermann Stenner,German, 1891-1914,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Montjoie%20(Monschau%20II)%20(1912).jpg,Montjoie (Monschau II) (1912).jpg,1891,1914.0,1912.0,0.1357198804616928,0.002559787593781948,0.0005043684504926205,0.8304991126060486,0.0063269250094890594,0.0002995611575897783,0.00019158460781909525,0.02200929820537567,0.0018895220709964633
Det syke øye,Edvard Munch,Norwegian, 1863 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Det%20syke%20øye%20(1930).jpg,Det syke øye (1930).jpg,1863,1944.0,1930.0,0.07783893495798111,0.003931515850126743,0.024037424474954605,0.15138550102710724,0.4403849244117737,0.14602096378803253,0.018677886575460434,0.019389135763049126,0.11833372712135315
Disc-Relief,Robert Delaunay,French, 1885-1941,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Disc-Relief%20(1936).jpg,Disc-Relief (1936).jpg,1885,1941.0,1936.0,0.04568229243159294,0.007330156862735748,0.03145347163081169,0.07750511169433594,0.48132210969924927,0.07854235917329788,0.009501609019935131,0.03559437394142151,0.23306846618652344
Spring at Little Woolgarston,Frances Hodgkins,New Zealander, 1869-1947,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Spring%20at%20Little%20Woolgarston%20(1946).jpg,Spring at Little Woolgarston (1946).jpg,1869,1947.0,1946.0,0.20393411815166473,0.007811921648681164,0.01749000884592533,0.6073641180992126,0.0784502923488617,0.0010198246454820037,0.07402124255895615,0.006721400655806065,0.0031870752573013306
Abstract design based on leaves.,George Auriol,French, 1863–1938,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Abstract%20design%20based%20on%20leaves.%20(1900).jpg,Abstract design based on leaves. (1900).jpg,1863,1938.0,1900.0,5.585756753134774e-06,0.003264941042289138,0.0006338921375572681,0.000173111809999682,0.0008159512071870267,0.9911175966262817,0.002647415967658162,0.0008810092695057392,0.00046050932724028826
Nightmare – War,Rik Wouters,Belgian, 1882 – 1916,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Nightmare%20–%20War%20(1914).jpg,Nightmare – War (1914).jpg,1882,1916.0,1914.0,0.3102703392505646,0.0022089150734245777,0.0010547750862315297,0.5138473510742188,0.11215256154537201,0.013049010187387466,0.0014009767910465598,0.004101442638784647,0.04191466420888901
Guter Fischplatz,Paul Klee,German, 1879 - 1940,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Guter%20Fischplatz%20(1923).jpg,Guter Fischplatz (1923).jpg,1879,1940.0,1923.0,0.25951507687568665,0.02206932194530964,0.22573654353618622,0.18016278743743896,0.2360771894454956,0.003143059555441141,0.05134149268269539,0.01640719175338745,0.005547377746552229
Nude,Cyprián Majerník,Slovak, 1909 - 1945,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Nude%20(1932).jpg,Nude (1932).jpg,1909,1945.0,1932.0,0.1259557455778122,0.029979772865772247,0.1140829548239708,0.39193007349967957,0.01702767051756382,0.01898244582116604,0.23869353532791138,0.06267718225717545,0.000670687819365412
Kunstgewerbliche Schmuckformen fur die Flache Pl 32,Christian Stoll,German, 20th Century,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Kunstgewerbliche%20Schmuckformen%20fur%20die%20Flache%20Pl%2032%20(1920).jpg,Kunstgewerbliche Schmuckformen fur die Flache Pl 32 (1920).jpg,1900,2000.0,1920.0,0.003080034162849188,0.02440713532269001,0.0032996267545968294,0.3674830198287964,0.02666870877146721,0.5233227610588074,0.005889607593417168,0.038468554615974426,0.007380575407296419
Žena na ulici,Konštantín Bauer,Slovak, 1893-1928,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Žena%20na%20ulici%20(1924–1927).jpg,Žena na ulici (1924–1927).jpg,1893,1928.0,1927.0,0.0376235656440258,0.01161176897585392,0.5775051712989807,0.2608034014701843,0.006216553505510092,0.0010316750267520547,0.07459013909101486,0.02964518778026104,0.0009725670097395778
"38. Plafond du Tombeau D’anna (n° 81), 39. Plafond du Tombeau de Senmout (n° 71)",Gustave Jéquier,Swiss, 1868-1946,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/38.%20Plafond%20du%20Tombeau%20D’anna%20(n°%2081),%2039.%20Plafond%20du%20Tombeau%20de%20Senmout%20(n°%2071)%20(1911).jpg","38. Plafond du Tombeau D’anna (n° 81), 39. Plafond du Tombeau de Senmout (n° 71) (1911).jpg",1868,1946.0,1911.0,1.1952899967582198e-06,0.0003188336850143969,3.2542779081268236e-05,4.8238707677228376e-05,0.0001592754415469244,0.9990767240524292,3.69859735656064e-05,0.00019181457173544914,0.0001343061594525352
Slovak Family,Arnold Peter Weisz-Kubínčan,Slovak, 1898 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Slovak%20Family%20(1935–1944).jpg,Slovak Family (1935–1944).jpg,1898,1944.0,1944.0,0.07736805081367493,0.0001363320043310523,0.00032047266722656786,0.9205194115638733,0.0002764370874501765,4.815406282432377e-05,0.0003784649888984859,0.00016519536438863724,0.0007875125156715512
Allegro,Karl Wiener,Austrian, 1901-1949,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Allegro%20(around%201928).jpg,Allegro (around 1928).jpg,1901,1949.0,1928.0,0.35658812522888184,0.021001022309064865,0.0072515737265348434,0.0551874004304409,0.39874550700187683,0.01631663180887699,0.00477893091738224,0.006393135525286198,0.13373763859272003
Speed,Jules Schmalzigaug,Belgian, 1882-1917,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Speed%20(1914).jpg,Speed (1914).jpg,1882,1917.0,1914.0,0.4541216492652893,0.009312240406870842,0.004603724926710129,0.11119160801172256,0.36160048842430115,0.0198458693921566,0.02213793620467186,0.013249557465314865,0.0039368886500597
Maternité,María Blanchard,Spanish, 1881 – 1932,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Maternité%20(1924).jpg,Maternité (1924).jpg,1881,1932.0,1924.0,0.538023054599762,0.017036112025380135,0.41218939423561096,0.017815692350268364,0.006059808656573296,0.00017274561105296016,0.005354681983590126,0.0012880193535238504,0.002060507657006383
Bandits,Mikuláš Galanda,Slovak, 1895 – 1938,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Bandits%20(1932).jpg,Bandits (1932).jpg,1895,1938.0,1932.0,0.22218388319015503,0.001157399034127593,0.13261283934116364,0.5831310749053955,0.03431319817900658,0.0007164132548496127,0.017255930230021477,0.006180255673825741,0.002448975807055831
Nu À La Baignoire,Pierre Bonnard,French, 1867-1947,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Nu À%20La%20Baignoire%20(circa%201921-1922).jpg,Nu À La Baignoire (circa 1921-1922).jpg,1867,1947.0,1922.0,0.39832085371017456,0.007729578763246536,0.12210939079523087,0.3154098093509674,0.035308510065078735,0.003244244959205389,0.07410392165184021,0.019403232261538506,0.024370411410927773
Cigánsky tábor,Konštantín Bauer,Slovak, 1893-1928,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Cigánsky%20tábor%20(1927).jpg,Cigánsky tábor (1927).jpg,1893,1928.0,1927.0,0.003657567547634244,0.0013462883653119206,0.001259934389963746,0.9715738892555237,0.0009196890750899911,0.0003125499642919749,0.0007285767933353782,0.019438769668340683,0.0007627632585354149
"Zonder titel Vignet voor biografie van Gestel door Van der Pluym, gezicht op Woerden met daarboven een hand die reikt naar een gevleugeld palet",Leo Gestel,Dutch, 1881- 1941,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Zonder%20titel%20Vignet%20voor%20biografie%20van%20Gestel%20door%20Van%20der%20Pluym,%20gezicht%20op%20Woerden%20met%20daarboven%20een%20hand%20die%20reikt%20naar%20een%20gevleugeld%20palet%20(1935).jpg","Zonder titel Vignet voor biografie van Gestel door Van der Pluym, gezicht op Woerden met daarboven een hand die reikt naar een gevleugeld palet (1935).jpg",1881,1941.0,1935.0,0.0005526372115127742,0.08272264152765274,0.05422000586986542,0.22914284467697144,0.00227570254355669,0.04508485645055771,0.5766608715057373,0.009022975340485573,0.00031753513030707836
Ohne Titel IV,Karl Wiener,Austrian, 1901-1949,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Ohne%20Titel%20IV%20(around%201940).jpg,Ohne Titel IV (around 1940).jpg,1901,1949.0,1940.0,0.002375839278101921,0.00017653773829806596,0.000382259109755978,0.9954741597175598,0.0004266946925781667,7.471828575944528e-05,0.00019774986139964312,0.00039229486719705164,0.0004997756914235651
Le Comptoir,Louis Marcoussis,French, 1883-1941,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Le%20Comptoir%20(1920).jpg,Le Comptoir (1920).jpg,1883,1941.0,1920.0,0.004149232059717178,0.11430341750383377,0.12204282730817795,0.28811559081077576,0.03575683385133743,0.02825508452951908,0.015390324406325817,0.3917837142944336,0.00020295399008318782
Landscape study,Ladislav Mednyánszky,Hungarian, 1852 – 1919,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Landscape%20study%20(1880–1890).jpg,Landscape study (1880–1890).jpg,1852,1919.0,1890.0,0.10873507708311081,0.0012365311849862337,0.007943171076476574,0.8641270995140076,0.005010679364204407,0.0008103895233944058,0.00593138299882412,0.0043851463124156,0.00182052340824157
Bloemen,Leo Gestel,Dutch, 1881- 1941,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Bloemen%20(1891).jpg,Bloemen (1891).jpg,1881,1941.0,1891.0,0.025472598150372505,0.04837585240602493,0.024658065289258957,0.1883506178855896,0.18491555750370026,0.2564435303211212,0.1259022206068039,0.143676295876503,0.002205254975706339
St. George II,Wassily Kandinsky,Russian, 1866 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/St.%20George%20II%20(1911).jpg,St. George II (1911).jpg,1866,1944.0,1911.0,0.19003285467624664,0.001061184797435999,0.010809870436787605,0.5944808125495911,0.17011511325836182,0.0007362216711044312,0.004352629650384188,0.009689313359558582,0.018722042441368103
Lithographie No. 1 (R. 185),Wassily Kandinsky,Russian, 1866 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Lithographie%20No.%201%20(R.%20185)%20(1925).jpg,Lithographie No. 1 (R. 185) (1925).jpg,1866,1944.0,1925.0,0.004254969302564859,0.023316342383623123,0.15067125856876373,0.05608469620347023,0.37067264318466187,0.18649046123027802,0.035687971860170364,0.1717548966407776,0.001066831755451858
Collection decors et couleurs Pl.09,Georges Valmier,French, 1885 – 1937,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Collection%20decors%20et%20couleurs%20Pl.09%20(1930).jpg,Collection decors et couleurs Pl.09 (1930).jpg,1885,1937.0,1930.0,0.0303068608045578,0.0054834452457726,0.022194381803274155,0.15640297532081604,0.5418078303337097,0.14152677357196808,0.007377065252512693,0.0501890666782856,0.04471159726381302
Yellow and Blue,Charles Demuth,American, 1883-1935,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Yellow%20and%20Blue%20(1915).jpg,Yellow and Blue (1915).jpg,1883,1935.0,1915.0,0.5546573400497437,0.013722022995352745,0.0018906337209045887,0.2883584499359131,0.041472144424915314,0.053453896194696426,0.006010278593748808,0.0032223148737102747,0.03721284866333008
Rückenakt mit buntem Tuch,Egon Schiele,Austrian, 1890-1918,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Rückenakt%20mit%20buntem%20Tuch%20(1911).jpg,Rückenakt mit buntem Tuch (1911).jpg,1890,1918.0,1911.0,0.42858532071113586,0.01410810835659504,0.3963206708431244,0.05133103206753731,0.028598319739103317,0.0026690789964050055,0.03823244571685791,0.007141191512346268,0.033013857901096344
Still Life; Glass and Siphon,Umberto Boccioni,Italian, 1882-1916,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Still%20Life;%20Glass%20and Siphon%20(ca. 1914).jpg,Still Life; Glass and Siphon (ca. 1914).jpg,1882,1916.0,1914.0,0.1256140172481537,0.009027620777487755,0.07147721946239471,0.373288631439209,0.3245130777359009,0.005262622144073248,0.04845891892910004,0.03658534213900566,0.005772511009126902
The Life of Ignatius Loyola,Egid Quirin Asam,German, 1692 – 1750,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/The%20Life%20of%20Ignatius%20Loyola%20(1748-1749).jpg,The Life of Ignatius Loyola (1748-1749).jpg,1692,1750.0,1749.0,0.0009625244420021772,0.13697607815265656,0.007184462621808052,0.08467113971710205,0.003283569822087884,0.7247879505157471,0.0056874556466937065,0.03354407101869583,0.0029028463177382946
The cow,Wassily Kandinsky,Russian, 1866 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/The%20cow%20(1910).jpg,The cow (1910).jpg,1866,1944.0,1910.0,0.3182434141635895,0.0001514170871814713,0.0008677875739522278,0.6567978858947754,0.013169215060770512,0.00012966936628799886,0.0007468535332009196,0.0009567061788402498,0.008937068283557892
Abstraction,Marsden Hartley,American, 1877-1943,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Abstraction%20(1912-13).jpg,Abstraction (1912-13).jpg,1877,1943.0,1913.0,0.17996832728385925,0.012290640734136105,0.013622494414448738,0.2862527370452881,0.35045602917671204,0.012161245569586754,0.01031501404941082,0.1149931475520134,0.019940359517931938
Nude little girl in a blue cap,Tadeusz Makowski,Polish, 1882-​1932,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Nude%20little%20girl%20in%20a%20blue%20cap%20(1928).jpg,Nude little girl in a blue cap (1928).jpg,1882,1932.0,1928.0,0.7976239323616028,0.017088668420910835,0.1369282305240631,0.013017519377171993,0.018754882737994194,0.0025804804172366858,0.010052656754851341,0.0030533752869814634,0.000900296145118773
Village by the Sea,Edvard Munch,Norwegian, 1863 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Village%20by%20the%20Sea%20(1909–11).jpg,Village by the Sea (1909–11).jpg,1863,1944.0,1911.0,0.008634531870484352,0.0005923674907535315,0.0003348456521052867,0.9753900170326233,0.00135164859239012,4.788761361851357e-05,0.0002662965271156281,0.012781008146703243,0.0006013964302837849
River Landscape,Sulho Sipilä,Finnish, 1895 - 1949,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/River%20Landscape%20(1915%20-%201920).jpg,River Landscape (1915 - 1920).jpg,1895,1949.0,1920.0,0.07651247829198837,0.0002904986322391778,0.001162434578873217,0.8875370621681213,0.02155940793454647,0.0013090784195810556,0.005482551176100969,0.002048261696472764,0.004098338540643454
Town in Fog,Zolo Palugyay,Slovak, 1898-1935,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Town%20in%20Fog%20(1929).jpg,Town in Fog (1929).jpg,1898,1935.0,1929.0,0.05002843961119652,0.001233655377291143,0.005133969709277153,0.7898719906806946,0.007113767322152853,0.0003329400497023016,0.003070361679419875,0.13891766965389252,0.004297200124710798
"Ontwerp voor boekband voor Charivaris’ Ruize-Rijmen, 2de Bundel",Carel Adolph Lion Cachet,Dutch, 1864 – 1945,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Ontwerp%20voor%20boekband%20voor%20Charivaris’%20Ruize-Rijmen,%202de%20Bundel%20(1874).jpg","Ontwerp voor boekband voor Charivaris’ Ruize-Rijmen, 2de Bundel (1874).jpg",1864,1945.0,1874.0,0.0007003925275057554,0.3641586899757385,0.02053435891866684,0.005391939077526331,0.009364894591271877,0.38836202025413513,0.07640448957681656,0.13437390327453613,0.0007093463209457695
Soleil couchant.,Félix Bracquemond,French, 1833-1914,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Soleil%20couchant.%20(1875).jpg,Soleil couchant. (1875).jpg,1833,1914.0,1875.0,0.0070126475766301155,0.02376677840948105,0.05898524075746536,0.5583153963088989,0.1778896301984787,0.019403576850891113,0.0751727968454361,0.05335116758942604,0.02610284835100174
Polyphonic Architecture,Paul Klee,German, 1879 - 1940,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Polyphonic%20Architecture%20(1930).jpg,Polyphonic Architecture (1930).jpg,1879,1940.0,1930.0,0.1450364887714386,0.012434855103492737,0.02313011884689331,0.18436093628406525,0.286864310503006,0.2751631736755371,0.00578153133392334,0.048664696514606476,0.01856381818652153
Adam et Eve,Vladimir Baranov-Rossiné,Russian, 1888-1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Adam%20et%20Eve%20(1910).jpg,Adam et Eve (1910).jpg,1888,1944.0,1910.0,0.09095169603824615,0.009165764786303043,0.0390985906124115,0.5972604751586914,0.07305512577295303,0.011914552189409733,0.15874016284942627,0.013143709860742092,0.006669946480542421
Girl with Blonde Hair,Helene Schjerfbeck,Finnish, 1862 – 1946,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Girl%20with%20Blonde%20Hair%20(1916).jpg,Girl with Blonde Hair (1916).jpg,1862,1946.0,1916.0,0.38431355357170105,0.001863816287368536,0.15442904829978943,0.03531457111239433,0.19321808218955994,0.0011278041638433933,0.21755234897136688,0.008005039766430855,0.004175795707851648
